cell,V1,V2,V3,V4,V5,V6,V7,V8,V9,class
514044,0.978076139,1.038023424,1.116139241,0.916139241,0.951190677,1.082857421,1.59488342,1.729154687,1.718522027,medium
514045,0.920384495,1.139302854,0.98865956,0.78865956,2.999017682,1.192471624,0.936092375,1.126622627,1.68975657,medium
514046,1.032035379,1.054119269,1.043260636,0.843260636,1.622854862,1.136600959,0.806463282,0.819493401,1.777117001,medium
514047,1.165258485,1.296811812,1.140198511,0.940198511,3.2046808,0.526807909,0.585130461,0.805530262,1.769245403,medium
514048,1.042176517,1.064539261,0.974179481,0.774179481,1.056126574,1.246473344,0.966701571,0.921596501,2.439103823,medium
514049,1.110242428,1.124989255,0.836423418,0.636423418,1.219566426,1.050096401,1.021809818,1.015710521,1.735054457,medium
514050,0.99694967,1.206247497,0.960448022,0.760448022,1.004801152,1.192043759,0.9622255,0.980467091,1.818343861,medium
514051,1.010065949,1.47262278,1.597730139,1.397730139,1.366814617,1.222615477,0.903868481,0.807399707,1.849919389,medium
514052,0.976705317,0.952642416,0.766614987,0.566614987,1.469196982,1.193905536,0.993263473,0.843157045,1.767377006,medium
514053,0.92337011,1.076965151,1.049922501,0.849922501,1.399142172,1.29640154,0.972923479,1.127325505,1.834675217,medium
514054,0.927044952,1.005593536,1.088886014,0.888886014,1.498838367,1.341664735,0.789388924,1.504065934,1.93891755,medium
514055,1.077875492,1.07548152,1.051841452,0.851841452,1.610953177,1.25266629,0.986320535,0.900802446,1.668204698,medium
514056,0.960910193,1.028071429,0.949297395,0.749297395,1.438063063,1.083530482,0.931036683,0.709964761,1.781718605,medium
514057,1.164862427,1.095469781,0.894663757,0.694663757,1.543792633,1.237522035,1.056788969,1.2363493,1.742490842,medium
514058,1.014127364,1.330017714,0.956707254,0.756707254,0.993404782,1.181205674,1.044448411,0.983949172,1.780232744,medium
514059,1.045301475,1.058357471,1.085813206,0.885813206,1.079308766,1.197401984,0.959416686,1.002632839,1.836864032,medium
514060,0.932685635,1.074188034,0.887870886,0.687870886,0.921609464,1.124589849,0.98868565,1.059602009,1.790928189,medium
514061,1.129732711,0.966255951,1.037334569,0.837334569,1.062063762,1.241164082,0.930567686,0.8955495,1.783536053,medium
514062,1.198757042,1.318647223,1.17848,0.97848,2.512089314,0.56409025,0.66193209,0.836224192,1.757455242,medium
514063,0.938525057,0.943992571,1.052425348,0.852425348,0.951381492,1.135059734,1.010304481,1.011022987,1.790822425,medium
514064,0.850961345,1.312040072,2.035503424,1.835503424,1.089146148,1.199305363,0.985414395,0.928418399,1.814507182,medium
514065,1.086135209,1.037548139,0.809139456,0.609139456,1.058790312,1.12894042,1.298233216,1.06174108,1.602311715,medium
514066,1.253560668,1.576138148,0.931263212,0.731263212,1.617228386,1.19645226,0.922499146,1.37748051,1.61459553,medium
514067,1.234651987,0.83500334,1.237150228,1.037150228,1.223621254,1.144771808,1.147429306,0.951279934,1.90447417,medium
514068,1.054722381,1.084624868,0.938759822,0.738759822,1.046758396,1.165802774,1.024744608,1.042312624,2.478811789,medium
514069,0.938395415,1.190243902,0.951634203,0.751634203,1.04247759,1.448104575,0.96109257,1.052835632,1.922835794,medium
514070,0.98270463,1.012533875,0.988816645,0.788816645,0.991985693,1.19537037,0.908854878,1.064376181,1.770189158,medium
514071,1.836079545,1.598675297,0.87596069,0.67596069,1.381891528,1.350795249,0.764643399,0.948682658,1.780573447,medium
514072,1.821265008,1.642924976,1.379759632,1.179759632,0.991273353,1.078394083,1.010139584,1.066155446,1.763434969,medium
514073,1.284233217,1.454186893,1.196440343,0.996440343,1.095010846,1.107603556,0.900502703,1.024086379,1.754767229,medium
514074,1.050126521,0.927280414,1.816942993,1.616942993,1.383224967,1.01627139,0.971227881,1.354788069,1.853985507,medium
514075,1.525619437,0.897452366,1.003506136,0.803506136,1.05574136,1.190341117,0.994015162,1.007172891,1.695010641,medium
514076,1.013471503,2.015393196,1.639947866,1.439947866,1.161960575,1.20928839,0.917957276,0.885139175,1.822405934,medium
514077,0.958479477,1.032900981,0.980319149,0.780319149,1.35907455,1.225816769,0.983990284,1.05150312,1.747440345,medium
514078,1.167056075,1.032442068,1.030032607,0.830032607,1.462895034,1.188879004,0.891120507,1.055518573,1.897130243,medium
514079,0.972257251,0.981770833,0.951877376,0.751877376,4.406246502,1.170858192,0.996692895,0.236039946,1.777862681,medium
514080,0.976572668,1.074303874,0.817090395,0.617090395,3.884925976,1.208382868,1.011645725,0.595056766,1.749823944,medium
514081,0.951665275,1.072956411,1.008755638,0.808755638,1.648429585,0.916153128,0.948426242,1.623057336,1.671329996,medium
514082,0.95052164,1.101453823,0.949512335,0.749512335,0.817371601,1.172436409,1.102860227,0.879042691,1.798577236,medium
514083,0.929836701,1.064577817,0.927818546,0.727818546,1.188777066,1.118903286,1.242266592,0.930861981,1.886423401,medium
514084,1.186614558,0.93849107,0.945699087,0.745699087,1.017572762,1.145611481,0.918642492,0.984324221,1.681610635,medium
514085,0.98001721,0.938081108,0.899306971,0.699306971,0.941582192,1.101863716,1.035404272,1.143827729,1.767216746,medium
514086,1.041392363,1.07916564,1.114817904,0.914817904,1.570186795,1.074861709,1.516307863,1.043567729,1.688514482,medium
514087,0.96834891,1.100616016,0.878849803,0.678849803,2.317180617,1.407935787,0.961549272,0.827554348,1.474708085,medium
514088,1.176902235,0.993985729,0.99411303,0.79411303,1.094873431,1.267293471,0.987293113,1.077265642,1.164424993,medium
514089,1.139534884,0.871597408,1.069548376,0.869548376,1.353139144,1.126545951,0.741532977,1.484848485,1.546292551,medium
514090,1.065554388,0.999865961,0.989106125,0.789106125,1.027364203,1.266628554,0.95536595,0.891830628,1.73386938,medium
514091,1.709066191,1.022364217,1.079020762,0.879020762,4.957286929,1.192341468,0.970705859,0.922575198,1.791567256,medium
514092,1.031449681,1.089342459,1.07816295,0.87816295,3.768857039,1.285707052,1.059051211,0.462669886,1.871899073,medium
514093,2.227564949,1.081272085,1.089113117,0.889113117,2.87760691,1.185735418,0.976648914,0.951361791,1.854678939,medium
514094,1.316513198,1.242781303,1.066539338,0.866539338,0.984441473,1.157269216,0.984931682,1.014328127,1.863120286,medium
514095,0.97227893,1.035957648,1.035820214,0.835820214,0.962619121,1.171184151,0.975546673,0.778248588,1.967853621,medium
514096,0.883633133,0.998413538,0.993447651,0.793447651,1.451324428,1.409332856,0.931606828,1.085165883,1.990541,medium
514097,0.947769217,0.997984065,0.964146291,0.764146291,1.400283688,1.158316918,0.901155216,1.237767584,1.828493894,medium
514098,1.039497307,1.054777389,0.983244478,0.783244478,0.964474109,1.361422222,0.992956036,0.961767399,1.786432826,medium
514099,1.012796451,0.822868473,0.9309413,0.7309413,1.17208413,1.299726556,1.058551618,0.962183005,2.428932758,medium
514100,1.133272582,1.135225376,1.037626317,0.837626317,1.099351523,1.225354534,0.936460107,0.885920979,1.79379354,medium
514101,1.011842981,1.162632165,0.935533981,0.735533981,1.378395654,1.368945743,0.944197013,1.044995744,1.577032283,medium
514102,0.90830708,1.010831586,1.016002724,0.816002724,1.165302474,1.050629569,1.077960429,1.088406265,1.583110003,medium
514103,1.661367726,1.544797534,0.992999813,0.792999813,1.644816823,1.705976521,0.505816544,1.010225738,1.825440517,medium
514104,0.925168904,1.019186634,0.928946447,0.728946447,1.142308044,1.191339492,0.886134992,0.869171607,2.107901378,medium
514105,0.984794505,0.871058371,0.876678877,1.847664345,0.79807373,1.00780922,0.927209565,0.91587632,0.962156343,large
514106,0.924187847,1.002854756,0.919281204,2.075279002,1.256482845,1.282342463,0.955571416,0.934030281,0.979907621,large
514107,1.261369109,1.235241379,1.02158332,1.983148219,1.282258065,1.047674732,0.790830946,0.881346832,0.952391887,large
514108,1.560734851,2.027777778,1.382480743,1.976253687,0.973829463,1.273311684,0.917819811,0.906484709,0.85183208,large
514109,1.116711148,1.075114743,1.035828464,2.379618907,1.063417306,1.029141448,0.904225929,1.064237251,1.048109966,large
514110,1.378622707,1.149105627,1.015613383,2.064379699,1.140569796,0.867648438,0.8427786,0.875502537,0.990636897,large
514111,1.483182766,1.891479562,1.365270056,1.982072334,1.032553369,1.334511568,0.891971203,0.857631608,0.830439615,large
514112,1.081709617,0.988023952,0.976176446,2.746708722,0.969186152,0.964905901,1.009978551,0.990835983,2.932425956,large
514113,0.967100057,1.013202876,0.887304185,2.006529851,2.503397561,0.997974797,0.995619747,1.048593952,1.008130081,large
514114,0.962644502,1.06857268,0.916992515,3.240777557,1.056003487,0.982480091,0.979352364,1.027408994,4.783195266,large
514115,0.965106136,1.042536116,0.995639082,2.064739761,0.982029046,1.043047882,0.973895582,0.903968169,1.907763769,large
514116,0.985582075,0.914468796,1.049805722,2.659773663,1.017479971,1.032161383,0.995228055,0.915415675,1.116361964,large
514117,0.942412334,1.020851434,1.066654689,2.776536313,1.169160703,0.972806734,1.113451742,0.970217292,0.968408075,large
514118,1.036349499,1.082229372,0.989952248,2.056378017,1.053977582,0.94763987,1.048185459,1.074942263,1.020592787,large
514119,0.906292236,1.265442145,0.994147262,1.895015677,1.112289339,0.97790586,1.020691082,0.989233377,1.010429115,large
514120,0.975459262,1.006945505,1.017215228,2.138219818,0.992525794,1.074809576,0.99571491,0.967351772,1.051928653,large
514121,0.940637512,0.941376319,1.008220416,1.942277945,0.96883593,0.995815024,0.966916715,0.9090829,0.988645306,large
514122,1.430488815,1.759586579,1.93546814,2.501828525,1.04628126,1.037729436,1.029534457,0.915877697,1.009242144,large
514123,1.042874769,1.063346228,0.992985576,2.142520745,1.018754884,1.04925418,0.956317336,0.97329002,1.546215943,large
514124,0.9517468,1.001547389,0.91493366,2.245841746,0.923895324,0.962910798,0.99887218,1.022138483,1.375460123,large
514125,0.980816633,0.92789452,0.957807742,2.579907085,0.939793578,0.97602634,1.003151923,0.979987621,1.990699166,large
522001,0.960321577,0.981107321,0.850346878,1.010434783,3.102819411,0.881735963,0.410618163,1.77294918,1.469617894,small
522002,1.022040816,1.102838187,1.125905485,1,1.934658134,1.145020891,1.25576141,7.061075661,1.171733397,small
522003,1.01902105,0.974285714,1.235879128,1.242613706,4.267025968,1.452825073,0.959618371,0.81395122,1.299039501,small
522004,0.92013626,0.968412943,0.896311067,1.128819158,11.2114606,0.989117597,0.792270531,1.060256832,1.270387244,small
522005,1,0.864569488,1.049422458,0.937255492,6.261410788,1.259509053,1.222075347,1.072684891,1.323894362,small
522006,1.04265233,0.881099444,0.760288375,5.733263232,0.994076164,1.336591771,0.824786325,1.002026049,1.316374269,small
522007,1.061749092,0.882687927,0.795228628,6.600071352,6.34253557,1.66264552,1.434557235,1.004191485,1.586324786,small
522008,1.000520129,1.001021555,0.990870195,1.006301351,1.246530719,1.575267066,1.008941829,1.023694806,1.150471522,small
522009,0.998819485,0.995285962,0.990650351,1.033767959,1.18087511,1.504270443,0.89474918,1.098376088,1.326971849,small
522010,1.001970258,1.04291328,0.962926367,1.011642157,1.051208091,1.412970367,1.043048583,0.896914498,1.063067769,small
522011,0.942166595,0.930758525,0.794624598,0.84670947,2.645910781,0.859325606,0.737588652,0.924217463,1.284216796,small
522012,1.020408163,0.869492934,0.655747469,1.174556213,3.481207944,1.167212488,0.65391529,0.823143864,1.003450106,small
522013,1.073006724,1.024858264,1.555043607,1.268671935,4.688304997,1.311966131,0.910818415,0.967085602,1.42547852,small
522014,1.019668338,1.009155646,0.97447496,2.834202294,1.106735065,1.91013756,1.139270687,0.948920863,1.244805195,small
522015,0.974480151,1.009725906,1.033438238,1.033367037,5.243617797,1.849162494,0.93067899,0.986894794,0.754641033,small
522016,1.010036302,0.922141596,0.932237776,1.005952381,2.980777267,1.262214286,2.48294222,2.204346817,1.263138607,small
522017,1,0.965,1.705023364,1.651766004,1.210649048,1.030444088,0.673276251,2.452400583,1.255660874,small
522018,1.806761078,1.029259897,1.020185709,1.04475043,6.483822423,1.374820968,1.028592927,0.119435277,1.275675676,small
522019,1.039311119,1.112008073,0.982225382,0.982046679,3.084177032,1.377555844,0.763201912,1.172803286,1.153164557,small
522020,0.977363515,0.997920518,1.289888585,1.1500612,1.163487353,1.56335818,0.88608016,1.091222251,1.258727755,small
522021,0.974313236,0.915097351,0.811694436,1.018518519,0.998878295,1.263173475,0.806478873,0.929685363,1.287378084,small
522022,1.011090573,0.872727273,0.941362916,1.049382716,0.861484803,1.415691264,0.62897633,0.326612518,0.511592473,small
522023,1.610539846,1.099030471,1.047921071,0.920718025,1.978494624,1.395434783,0.770565901,0.732991745,0.381463009,small
522024,1.010591578,0.908997955,0.893518519,0.998443176,1.675465839,1.210028908,1.397951143,0.956842834,1.298473282,small
522025,1.148980441,1.027107438,1.113943972,1.209269663,1.619948567,1.421199797,0.795537525,0.795208845,1.292596249,small
522026,1.026634383,0.96380597,0.898761062,1.003142458,5.705709024,1.474545455,0.891046386,0.115224898,1.281879955,small
522027,1.018646013,1.111180318,1.386963075,0.939270222,2.085293085,1.17699115,1.122732769,0.597291047,1.605917987,small
522028,0.997661123,0.977266922,0.807490295,0.96856452,1.821328996,1.207286032,0.8696,1.010900864,1.233627431,small
522029,0.984457323,0.876480541,0.912346843,0.963681049,8.507828455,1.3,0.988922457,0.10507472,1.212157414,small
522030,0.99471831,1.021323299,1.024877935,1.286099345,1.859982714,1.495923913,1.096434833,7.984241084,1.384913919,small
522031,1.116666667,1.159591195,2.078534031,4.380754381,0.879873679,1.701106083,0.985386717,3.873575265,1.228839779,small
522032,1.056323777,0.628907116,0.827145466,1.219539642,1.00128783,1.257877814,0.146233871,0.917398946,1.313317191,small
522033,1.034469097,0.973997833,0.931884058,1.013001912,2.689813298,1.177910375,1.13225,1.19236957,1.294205794,small
522034,0.661869123,0.829563388,1.226031957,1.119844358,1.410549044,2.196525343,8.716650748,1.822469702,1.213606261,small
522035,1.001644286,0.945611201,1.051407237,4.43141655,4.08,1.533710895,7.804865687,0.776813606,1.296793159,small
522036,1.061749092,0.882687927,0.795228628,6.600071352,6.34253557,1.66264552,1.434557235,1.004191485,1.586324786,small
522037,0.976020982,0.445112389,0.768260292,1.225053079,13.98719122,1.594348894,1.637912673,1.146778711,1.3,small
522038,0.763743842,0.599583044,0.536323241,0.896217626,2.541204437,1.204021637,0.854261013,0.848909016,1.317886179,small
522039,0.978611632,1.020764667,0.920432845,0.827267303,3.48498818,1.204332646,0.760060909,1.043758044,1.260233918,small
522040,1.060502283,0.864961333,0.855477855,1.032938755,17.89089941,1.5,0.961136024,0.912977099,1.350273224,small
522041,1.003619442,1.050856827,1.287534122,4.313544948,0.191978693,1.421381775,0.968049155,1.043938422,1.30128866,small
522042,1.061749092,0.882687927,0.795228628,6.600071352,6.34253557,1.66264552,1.434557235,1.004191485,1.586324786,small
522043,1.054574639,0.593506782,14.47333627,0.939002671,3.802908726,1.260712566,0.801988636,0.868339636,1.2505199,small
522044,0.54888487,0.740844577,0.89827883,3.327746402,2.612766368,0.6519196,1.004707729,0.971903443,1.311890606,small
522045,1.085315572,1.008191925,0.777446174,0.975099038,7.171555973,1.693002915,0.870618557,0.802150538,1.118007137,small
522046,1.040878754,1.386021505,1.031689302,1.115051903,5.933697021,1.24828038,0.886293792,0.927184466,1.250055494,small
522047,0.996212121,0.918774174,0.86049461,1.007840342,12.44418292,1.18835691,0.299861717,0.138974958,1.273357016,small
522048,1.030410448,1.041281912,1.078080229,5.815614618,0.979353529,1.541207302,1.071073467,0.978089888,1.319701712,small
522049,0.910511364,0.987062405,1.446882468,3.33919319,0.98467433,1.9375,1.342947037,1.011621901,1.288082627,small
522050,1.01276797,1.27996936,1.657239819,0.657730653,1.100426338,1.684034908,0.642063082,1.019199567,1.271808078,small
522051,1.007624769,1.007624769,6.45137661,2.768052008,0.62435751,1.734272177,1.216497597,1.075785582,1.305510365,small
522052,0.991621488,0.985518102,0.98409894,5.131455399,1.024614552,1.515291402,1.082356477,1.04,1.280674847,small
522053,0.989195231,0.996526572,0.964045699,1.062969141,9.072656503,1.234994914,0.789639313,1,1.355195806,small
522054,0.974507532,1.072502685,1.103954802,9.947018573,3.173215718,1.493541033,1.074179743,1.038099718,1.252464021,small
522055,0.590869565,0.94601381,1.097850679,7.668275862,1.739027284,1.673125,0.958561853,1.106770833,1.285828712,small
522056,1.061749092,0.882687927,0.795228628,6.600071352,6.34253557,1.66264552,1.434557235,1.004191485,1.586324786,small
522057,0.63681666,0.848906561,1.591552316,2.710005423,3,0.889049686,0.979452055,1.029114312,1.351266402,small
522058,1.348692033,0.658272081,0.880134116,0.401804883,1.094545455,1.668831169,1.020640956,1.027042578,1.257076566,small
522059,1.056801994,0.991409953,1.301048066,0.334963877,1.049008605,1.585948645,1.17844018,1.072847682,1.262668785,small
522060,1.040917888,1.011212516,1.037608225,7.487850972,0.987933635,1.525713478,1.012001116,0.928374656,1.238899641,small
522061,1.137204078,0.657718121,0.728139343,1.250813273,2.17634301,1.234807269,0.949938004,0.970356816,1.357206127,small
522062,1.050190784,1.015944645,1.110730202,0.994456763,2.462696783,1.43642556,1.038379531,0.99644634,1.310269122,small
522063,1.099956351,1.341645885,2.009355509,1.017125838,5.474848377,1.343413634,0.495888265,1.221123278,1.349044057,small
522064,1,0.893328577,0.917133259,7.585036256,1.116065974,1.510399562,0.941622441,0.945945946,1.262230851,small
522065,0.984528414,1.090632603,1.219758849,2.545953361,1.070756646,1.717959184,1.214138074,1.036550308,1.284434161,small
522066,1.037178996,0.998471532,1.081020591,3.625525411,1.119152692,1.4104977,0.859126984,1.037704918,1.322875817,small
522067,0.604452866,1.045506692,1.921903882,1.118542686,0.966959431,1.69384474,1.020260492,1.002480159,1.318090452,small
522068,1.199364575,1.052745352,1.094831674,0.967846968,0.750377644,1.61525974,1.038335159,1.161271676,1.305461165,small
522069,1.01924823,1.218202765,1.303038598,1.048098859,1.339622642,1.417525773,0.939325206,1.096381579,1.269135802,small
522070,1.415592647,0.704972744,1.008830613,0.808830613,1.385613401,1.086163813,0.482110627,0.634878638,1.609749074,medium
522071,0.989359681,0.966091843,0.993579454,0.793579454,6.293095459,0.999540121,0.737613229,0.406977156,3.112321878,medium
522072,0.591759657,0.453381643,0.593012494,0.393012494,1.007610499,0.848378785,0.503119133,0.354813998,1.692250695,medium
522073,1.539344721,0.944518896,0.991122715,0.791122715,2.145556478,0.855172414,1.27016129,0.197181373,1.44358174,medium
522074,1.0774243,0.921842289,3.77116627,3.57116627,1.011206253,0.576138733,0.667163179,0.338026354,3.27098483,medium
522075,0.997271487,0.961061947,1.066270178,0.866270178,5.612847222,1.097333333,0.563850505,0.824659333,1.296658763,medium
522076,1.591828794,0.42906478,0.495885093,0.295885093,1.418777293,1.137092975,1.067961165,0.698406427,1.833239832,medium
522077,0.696211096,1.07801229,2.152944804,1.952944804,1.851117718,1.239130435,0.728294708,1.414593235,9.412484549,medium
522078,0.941608997,0.900546022,0.870765832,0.670765832,1.073763792,1.106347555,1.077911314,0.210470917,1.813027744,medium
522079,0.999345264,0.869790628,0.884424192,0.684424192,2.104987427,0.632453957,5.797923875,0.988782426,1.81575898,medium
522080,0.961538462,0.83485342,0.722595078,0.522595078,3.579116984,0.878338639,0.16925,0.502426343,1.798969072,medium
522081,1.057209574,1.042567343,1.686903138,1.486903138,1.365827338,1.326144456,0.988584475,1.513656747,1.607832644,medium
522082,1.007393398,1.072560839,1.486040019,1.286040019,3.112021858,0.96485221,0.936906899,1.084762866,1.766587112,medium
522083,1.044081633,0.870730653,0.994842233,0.794842233,1.697409326,1.469977714,1.385711378,0.922627081,1.766748166,medium
522084,0.998036328,1.004461141,0.955937893,0.755937893,6.396064476,1.011544992,0.972093023,0.977521008,1.771933472,medium
522085,1.089370933,1.173374613,0.986519018,0.786519018,11.85318949,0.967000417,0.846622209,0.942184874,1.754510109,medium
522086,1.006423034,1.030918728,1.097813838,0.897813838,6.345353982,1.17068926,1.064546305,1.054272792,1.804041845,medium
522087,0.623703183,0.629644753,1.418079096,1.218079096,2.291711777,0.810821285,0.705281358,0.423093402,3.915044248,medium
522088,0.945302013,0.942266626,0.708696876,0.508696876,2.774024842,1.052902663,0.918642492,0.965436242,1.790263763,medium
522089,0.669982743,1.349984092,0.455113093,0.255113093,1.838893706,1.07660626,1.015563473,1.138438881,1.802939015,medium
522090,0.983161833,0.936427851,4.557058619,4.357058619,1.589089661,1.117377242,0.954682779,1.055036345,1.762460897,medium
522091,1.267148014,1.025575448,1.453051643,1.253051643,14.12865497,1.487526427,1.348314607,1.231578947,1.88778626,medium
522092,0.955810147,1.471493213,2.61564755,2.41564755,0.397881948,1.158376963,1.040944411,0.978625954,1.765646471,medium
522093,0.81986755,1.24119029,4.216409604,4.016409604,0.686696478,1.206040892,1.032843561,1.007896924,1.641584158,medium
522094,1.012723417,1.690920398,4.283964575,4.083964575,2.644663523,1.854610493,1.024800709,0.707268503,1.8,medium
522095,1.231549493,9.149171271,0.117353509,-0.082646491,2.052287582,0.918986681,1.036460177,1.174108818,1.8,medium
522096,0.791283724,12.03204134,1.181024447,0.981024447,2.564660691,1.154564577,4.663934426,1.063734291,1.776895735,medium
522097,1.028245519,1.037177748,0.996426748,0.796426748,6.340180361,1.175819577,1.060751399,1.042581328,1.825182778,medium
522098,1.049307958,1.429261745,1.214267516,1.014267516,6.208147044,0.889798851,0.978373882,0.952264382,1.772180612,medium
522099,1.025107604,1.108437818,0.929771505,0.729771505,8.156076898,0.954172628,0.876890502,0.990482039,1.792158093,medium
522100,1.297343324,1.05230312,7.524936869,7.324936869,2.598006645,1.045276292,0.786141847,0.527102041,2.004951561,medium
522101,1.159519977,1.162167126,1.1532897,0.9532897,1.2756917,1.570870871,1.024282561,0.438181527,1.814517876,medium
522102,1.036757198,1.211020408,1.184909457,0.984909457,0.983229814,1.33342599,1.031529517,1.032399907,1.821164021,medium
522103,0.933270897,0.978444236,0.975989024,0.775989024,6.602352941,0.346079829,3.272274764,0.982360248,1.805324544,medium
522104,1.111254185,1.131204722,1.254182754,1.054182754,1.097484277,1.389427313,1.123333333,1.068432671,1.801064963,medium
522105,0.978925726,1.149115417,1.37146334,1.17146334,0.285725399,1.213672496,1.050984188,1.034768212,1.767564061,medium
522106,0.925099602,0.87289916,1.072327044,0.872327044,1.007770472,1.085893648,0.226789444,0.966654842,1.793997175,medium
522107,1.04616999,0.969892473,0.940281816,0.740281816,1.068074378,1.322182293,0.967710997,1.043690903,1.772607154,medium
522108,1.269946809,1.07327359,1.127320955,0.927320955,1.27956636,1.134370058,1.026907249,0.962207358,1.781112277,medium
522109,0.978200883,1.040042712,1.101301641,0.901301641,4.639821399,1.526941066,3,1.605199678,1.963351896,medium
522110,0.944350187,0.997067449,0.854193005,0.654193005,1.194642857,1.251589682,1.026490066,1.028985507,1.75035461,medium
522111,0.976815131,1.025422005,1.033020297,0.833020297,1.044719124,1.241812205,1.01574236,0.995670996,1.794928685,medium
522112,0.995967742,0.996811435,1.019822052,0.819822052,1.050354345,1.269297041,1.02758287,1.012024825,1.791023339,medium
522113,0.978281638,1.016006456,0.997822728,0.797822728,1.156967004,1.218494238,1.0080034,1.00598984,1.795179634,medium
522114,0.98888463,1.023464164,0.978667828,0.778667828,1.104203936,1.229864676,0.992151431,1.0327562,1.830905077,medium
522115,1.012480499,1.006721662,1.14490394,0.94490394,0.983152174,1.226086957,0.975013881,2.671131376,1.794619088,medium
522116,0.997437358,1.101060512,1.370519263,1.170519263,1.03555941,1.2,1.004261364,1.008933002,1.80877193,medium
522117,0.860579065,1.360690016,0.996619718,0.796619718,0.925401929,1.455639098,1.109478325,1.110099338,1.779381443,medium
522118,0.966592012,1.059136354,1.041317992,0.841317992,2.807532468,1.170706059,0.99401347,0.996902426,1.793108729,medium
522119,1.006100843,1.34576907,1.159638554,0.959638554,0.928134879,1.209453539,1.072569603,1.072297781,1.817686424,medium
522120,1.010910816,0.992155053,1.113411341,0.913411341,1.144321767,1.193574297,0.998769483,0.987394958,1.803661513,medium
522121,0.960689655,1.029819695,1.125904486,0.925904486,1.212520593,1.305145414,1.261026103,1.07323689,1.801760563,medium
522122,0.628236745,1.4664,0.255853555,0.055853555,1.035387431,1.125373134,1.037713612,0.966844287,1.810321797,medium
522123,0.820768941,0.965899218,0.923459245,0.723459245,0.999371069,1.236674817,0.980112408,1.037230568,1.745907034,medium
522124,2.00159292,0.503992726,0.916089216,0.716089216,3.448726933,1.735149989,1.496372768,0.929526749,1.76587653,medium
522125,0.987132353,1.015248897,0.999347258,0.799347258,1.487681159,1.18766396,0.999841438,1.002307745,1.794393786,medium
522126,1.001697345,1.007958749,1.010130354,0.810130354,1.175130695,1.287695269,0.930811168,0.975807026,1.772040734,medium
522127,1.002153316,0.99743439,0.990677472,0.790677472,1.419480179,1.145788192,1.057389026,0.992047308,1.914046456,medium
522128,1.001188134,0.998118428,1.000073619,0.800073619,1.307296831,1.144661367,0.897871389,1.011004549,1.958555674,medium
522129,1.007834204,1.0087842,1.010966648,0.810966648,1.483779819,1.205013624,1.008833922,1.002001372,1.791884222,medium
522130,0.810454826,1.029276986,1.042813456,0.842813456,4.941518847,0.502127902,1.207310759,2.845914742,1.522269584,medium
522131,1.184263754,1.797384067,1.066274253,0.866274253,1.029520295,1.473385013,1.054221342,0.197796218,1.777777778,medium
522132,1.035964277,0.99143469,0.984270734,0.784270734,2.007570381,0.733702569,0.414088026,1.268408063,1.958962796,medium
522133,0.985297978,0.986006737,0.89703921,0.69703921,1.623139994,7.922438753,1.242031873,1.043519395,1.77719772,medium
522134,1.124543611,0.900510204,1.032492726,0.832492726,5.925063291,1.132867133,0.996441281,1.010847107,1.807253886,medium
522135,0.924722965,0.828219178,1.222548444,1.022548444,0.306261913,0.718133861,0.970378703,1.00155159,1.772222222,medium
522136,1.024123741,0.979339771,0.821801695,0.621801695,2.223120255,1.161123723,0.929538462,1.038923127,1.803585398,medium
522137,0.940334129,0.911151961,0.834698967,0.634698967,2.397594387,1.013169502,1.807747489,0.940932642,1.855126792,medium
522138,1.013275924,1.006526468,0.927204659,0.727204659,8.147093713,0.937987789,0.919004097,0.985915493,1.76541502,medium
522139,0.898048354,0.948650675,0.920396185,0.720396185,9.825525636,1.099086062,1.286192469,0.249001619,1.8105215,medium
522140,1.025704129,1.006577066,1.096385542,0.896385542,1.162206805,1.130624381,0.98373174,0.994643455,1.7917979,medium
522141,0.519914651,1.011698538,1.010935601,0.810935601,1.050944947,1.214840799,0.974603175,0.989508559,1.790361446,medium
522142,1.015760041,0.984460196,1.006646526,0.806646526,1.185494223,1.29474824,0.971233267,1.033385335,1.778696742,medium
522143,0.99461642,1.00524659,1.034453782,0.834453782,0.997098085,1.264889174,1.095959596,1.029018585,1.770935803,medium
522144,1.002519597,1.027467811,0.948545259,0.748545259,2.346280448,1.241689983,2.586034913,1.012708697,1.86625,medium
522145,1.030513834,1.056439311,1.325401217,1.125401217,1.106312292,1.610349374,1.394199077,0.968540485,1.767162648,medium
522146,0.964302713,0.962273902,1.020725389,0.820725389,1.002972652,1.255721989,1.004242424,1.019796041,1.772272453,medium
522147,1.027922385,1.015027322,1.040976059,0.840976059,1.20894812,1.15500608,0.92563081,0.98111332,1.814040562,medium
522148,1.113835377,1.310459852,0.966054682,0.766054682,2.103577371,1.494871795,0.888653234,0.771533293,1.993758127,medium
522149,0.294502052,1.032376748,0.800939159,0.600939159,1.03309628,1.180769231,0.963534362,0.982813865,1.780317113,medium
522150,1.258148631,0.997353797,1.337715454,1.137715454,1.120197905,1.225529265,1.005956113,1.005349276,1.787012987,medium
522151,1.015221046,0.9978426,0.99768416,0.79768416,0.960099606,1.197564216,0.995212528,1.000313381,1.799104183,medium
522152,0.999433789,0.987681572,1.013987519,0.813987519,1.082200741,1.209619526,0.988201645,1.004919693,1.788491692,medium
522153,1.1445962,0.98081464,1.179694799,7.496085822,1.348492258,0.973462783,0.988789977,1.004635762,0.98729352,large
